Date,spx_Close,spx_Adj Close,vix_3m_Close,vix_6m_Close,vix_9d_Close,vix_cur_Close,total_users_holding,avg_users_holding_ln_ret,avg_users_holding_pct_chg
3/26/2018,2658.550049,2658.550049,20.7,20.9,22.28,21.03,,,
3/27/2018,2612.620117,2612.620117,21.94,22,22.95,22.5,,,
3/28/2018,2605,2605,22.31,22.29,24.94,22.87,,,
3/29/2018,2640.870117,2640.870117,20.55,21.05,20.57,19.97,,,
4/2/2018,2581.879883,2581.879883,22.57,22.33,27.31,23.62,,,
4/3/2018,2614.449951,2614.449951,21.02,21.26,23.48,21.1,,,
4/4/2018,2644.689941,2644.689941,20.42,20.85,21.95,20.06,,,
4/5/2018,2662.840088,2662.840088,19.61,20.13,19.93,18.94,,,
4/6/2018,2604.469971,2604.469971,21.2,21.41,23.06,21.49,,,
4/9/2018,2613.159912,2613.159912,21.23,21.29,23.83,21.77,,,
4/10/2018,2656.870117,2656.870117,20.4,20.75,20.92,20.47,,,
4/11/2018,2642.189941,2642.189941,20.37,20.8,20.37,20.24,,,
4/12/2018,2663.98999,2663.98999,19.28,19.98,17.82,18.49,,,
4/13/2018,2656.300049,2656.300049,18.55,19.35,16.36,17.41,,,
4/16/2018,2677.840088,2677.840088,17.82,18.77,16.57,16.56,,,
4/17/2018,2706.389893,2706.389893,16.8,18.03,15.35,15.25,,,
4/18/2018,2708.639893,2708.639893,16.8,17.93,14.64,15.6,,,
4/19/2018,2693.129883,2693.129883,17.12,18.21,15.5,15.96,,,
4/20/2018,2670.139893,2670.139893,17.72,18.65,16.23,16.88,,,
4/23/2018,2670.290039,2670.290039,17.35,18.38,16.44,16.34,,,
4/24/2018,2634.560059,2634.560059,18.23,19,19.17,18.02,,,
4/25/2018,2639.399902,2639.399902,18.23,18.99,18.71,17.84,,,
4/26/2018,2666.939941,2666.939941,17.29,18.29,16.01,16.24,,,
4/27/2018,2669.909912,2669.909912,17.08,18.22,14.44,15.41,,,
4/30/2018,2648.050049,2648.050049,17.34,18.33,16.45,15.93,,,
5/1/2018,2654.800049,2654.800049,16.91,18.08,15.7,15.49,,,
5/2/2018,2635.669922,2635.669922,17.26,18.32,16.53,15.97,1972077,0,
5/3/2018,2629.72998,2629.72998,17.03,18.16,15.75,15.9,1981929,0.008061716,0.009948283
5/4/2018,2663.419922,2663.419922,16.65,17.84,13.86,14.77,1980037,0.005002251,0.006284177
5/7/2018,2672.629883,2672.629883,16.65,17.89,14.22,14.75,1969040,0.00922825,0.011356497
5/8/2018,2671.919922,2671.919922,16.48,17.76,13.98,14.71,1964347,0.005376666,0.006594303
5/9/2018,2697.790039,2697.790039,15.78,17.27,12.13,13.42,1964648,0.005046729,0.006222629
5/10/2018,2723.070068,2723.070068,15.24,16.83,12.43,13.23,1962587,0.004151425,0.005090795
5/11/2018,2727.719971,2727.719971,14.82,16.57,11.24,12.65,1961372,0.004030865,0.004966198
5/14/2018,2730.129883,2730.129883,14.53,16.26,11.92,12.93,1966077,0.007413218,0.009373646
5/15/2018,2711.449951,2711.449951,15.79,17.05,14.29,14.63,1973399,0.005178491,0.006415831
5/16/2018,2722.459961,2722.459961,15.14,16.6,12.36,13.42,1976212,0.003481062,0.004280279
5/17/2018,2720.129883,2720.129883,15.02,16.63,12.02,13.43,1975303,0.003610441,0.004401126
5/18/2018,2712.969971,2712.969971,15.19,16.79,11.48,13.42,1980504,0.003751013,0.00460928
5/21/2018,2733.01001,2733.01001,14.69,16.28,11.37,13.08,1984316,0.003251656,0.003993049
5/22/2018,2724.439941,2724.439941,14.88,16.4,10.92,13.22,1986893,0.004546971,0.005582258
5/23/2018,2733.290039,2733.290039,14.48,16.19,10.06,12.58,1990583,0.002949108,0.003617374
5/24/2018,2727.76001,2727.76001,14.43,16.16,10.33,12.53,1991249,0.002855703,0.003491578
5/25/2018,2721.330078,2721.330078,14.83,16.43,11.46,13.22,1992474,0.016650891,0.027317867
5/29/2018,2689.860107,2689.860107,17.13,17.94,17.24,17.02,1990396,0.002604881,0.00309876
5/30/2018,2724.01001,2724.01001,16,17.26,13.26,14.94,1999673,0.022641458,0.033579613
5/31/2018,2705.27002,2705.27002,16.33,17.54,14.12,15.43,2005907,0.00639074,0.007868511
6/1/2018,2734.620117,2734.620117,15.27,16.81,11.44,13.46,2008582,0.005109268,0.006239778
6/4/2018,2746.870117,2746.870117,14.9,16.47,12.02,12.74,2017720,0.010171191,0.012851409
6/5/2018,2748.800049,2748.800049,14.72,16.31,11.68,12.4,2028394,0.013302585,0.01650105
6/6/2018,2772.350098,2772.350098,14.19,15.97,11.03,11.64,2037373,0.0083525,0.010362514
6/7/2018,2770.370117,2770.370117,14.43,16.06,11.9,12.13,2041282,0.009181192,0.011359082
6/8/2018,2779.030029,2779.030029,14.6,16.13,11.56,12.18,2045443,0.005546785,0.006661653
6/11/2018,2782,2782,14.55,16.12,12.53,12.35,2051856,0.005821068,0.007106322
6/12/2018,2786.850098,2786.850098,14.59,16.17,12.03,12.34,2058320,0.009287587,0.01141309
6/13/2018,2775.629883,2775.629883,14.92,16.43,12.66,12.94,2067701,0.007042921,0.00860965
6/14/2018,2782.48999,2782.48999,14.4,16.09,11.04,12.12,2074327,0.004944761,0.005930649
6/15/2018,2779.659912,2779.659912,14.42,16.32,10.84,11.98,2080581,0.00579814,0.00699026
6/18/2018,2773.75,2773.75,14.48,16.35,11.69,12.31,2087756,0.006361902,0.007854546
6/19/2018,2762.590088,2762.590088,15.17,16.89,12.97,13.35,2094424,0.00433538,0.005218545
6/20/2018,2767.320068,2767.320068,14.79,16.52,12.16,12.79,2107862,0.01031752,0.012723636
6/21/2018,2749.76001,2749.76001,15.87,17.2,14.56,14.64,2118557,0.009549205,0.011923675
6/22/2018,2754.879883,2754.879883,15.5,16.92,12.16,13.77,2125729,0.005912334,0.007092969
6/25/2018,2717.070068,2717.070068,17.52,18.27,17.68,17.33,2134209,0.010838212,0.01362386
6/26/2018,2723.060059,2723.060059,16.87,17.79,15.16,15.92,2145523,0.005545547,0.006671897
6/27/2018,2699.629883,2699.629883,18.05,18.66,17.91,17.91,2151789,0.003199934,0.003830821
6/28/2018,2716.310059,2716.310059,17.52,18.29,15.83,16.85,2156835,0.004106727,0.004969769
6/29/2018,2718.370117,2718.370117,17.14,18.09,14.93,16.09,2162733,0.004125512,0.004969148
7/2/2018,2726.709961,2726.709961,16.95,17.97,14.42,15.6,2169867,0.004175259,0.005025219
7/3/2018,2713.219971,2713.219971,17.35,18.23,15.17,16.14,2173261,0.002731031,0.003276048
7/5/2018,2736.610107,2736.610107,16.53,17.63,14.14,14.97,2177843,0.002683076,0.003218723
7/6/2018,2759.820068,2759.820068,15.71,17.07,11.49,13.37,2178372,0.002645608,0.003170665
7/9/2018,2784.169922,2784.169922,14.87,16.29,10.79,12.69,2188507,0.005371351,0.006467533
7/10/2018,2793.840088,2793.840088,14.71,16.11,10.66,12.64,2192983,0.003703576,0.004475007
7/11/2018,2774.02002,2774.02002,15.38,16.54,11.8,13.63,2197917,0.006837621,0.008517979
7/12/2018,2798.290039,2798.290039,14.76,16.1,10.6,12.58,2201041,0.002744319,0.003306162
7/13/2018,2801.310059,2801.310059,14.54,15.9,10.07,12.18,2204569,0.00613517,0.007378813
7/16/2018,2798.429932,2798.429932,14.85,16.1,11.5,12.83,2217759,0.007256934,0.008783072
7/17/2018,2809.550049,2809.550049,14.4,15.83,10.56,12.06,2228875,0.004098803,0.005027605
7/18/2018,2815.620117,2815.620117,14.39,15.88,10.03,12.1,2231733,0.0041012,0.004898063
7/19/2018,2804.48999,2804.48999,14.97,16.22,11.15,12.87,2238019,0.004303151,0.005140173
7/20/2018,2801.830078,2801.830078,15.08,16.41,11.01,12.86,2242660,0.003254023,0.003899278
7/23/2018,2806.97998,2806.97998,14.86,16.24,11.34,12.62,2249219,0.004465419,0.005357014
7/24/2018,2820.399902,2820.399902,14.7,16.09,11.15,12.41,2255474,0.004410604,0.005359564
7/25/2018,2846.070068,2846.070068,14.55,15.89,11.27,12.29,2266191,0.00458311,0.005524617
7/26/2018,2837.439941,2837.439941,14.4,15.87,11.07,12.14,2310086,0.011146163,0.014638954
7/27/2018,2818.820068,2818.820068,15,16.22,11.59,13.03,2323984,0.007209354,0.008665504
7/30/2018,2802.600098,2802.600098,15.66,16.68,13.57,14.26,2337707,0.00579408,0.006947662
7/31/2018,2816.290039,2816.290039,14.87,16.21,11.64,12.83,2351076,0.006682452,0.008096899
8/1/2018,2813.360107,2813.360107,15.22,16.41,12.29,13.15,2365530,0.007688074,0.009385082
8/2/2018,2827.219971,2827.219971,14.76,16.08,10.51,12.19,2384544,0.007717991,0.009368434
8/3/2018,2840.350098,2840.350098,14.49,15.9,9.58,11.64,2389225,0.005130712,0.006100509
8/6/2018,2850.399902,2850.399902,14.23,15.68,9.74,11.27,2395960,0.005149635,0.006159872
8/7/2018,2858.449951,2858.449951,13.93,15.41,9.13,10.93,2403624,0.004741507,0.00569795
8/8/2018,2857.699951,2857.699951,13.96,15.45,8.86,10.85,2403279,0.003635283,0.004359802
8/9/2018,2853.580078,2853.580078,14.13,15.54,9.46,11.27,2405448,0.004391837,0.005292469
8/10/2018,2833.280029,2833.280029,15.22,16.29,13.09,13.16,2407617,0.00432318,0.00520647
8/13/2018,2821.929932,2821.929932,16.21,16.97,15.34,14.78,2414359,0.00304406,0.003646589
8/14/2018,2839.959961,2839.959961,15.35,16.39,12.62,13.31,2419329,0.002418532,0.002894426
8/15/2018,2818.370117,2818.370117,16.19,16.94,15.01,14.64,2426186,0.003843341,0.004609895
8/16/2018,2840.689941,2840.689941,15.51,16.47,12.92,13.45,2437196,0.005583283,0.006775252
8/17/2018,2850.129883,2850.129883,15.17,16.26,11.57,12.64,2447543,0.005696704,0.00687287
8/20/2018,2857.050049,2857.050049,15,16.15,11.42,12.49,2462028,0.007320149,0.008978483
8/21/2018,2862.959961,2862.959961,15.19,16.33,11.55,12.86,2473660,0.005643786,0.006896672
8/22/2018,2861.820068,2861.820068,15.08,16.25,10.77,12.25,2480734,0.00401872,0.004833019
8/23/2018,2856.97998,2856.97998,15.06,16.28,10.8,12.41,2489841,0.005397677,0.006551742
8/24/2018,2874.689941,2874.689941,14.82,16.07,10.17,11.99,2504600,0.006591011,0.008087137
8/27/2018,2896.73999,2896.73999,14.79,16,10.23,12.16,2528032,0.008146435,0.010121977
8/28/2018,2897.52002,2897.52002,15.11,16.25,10.2,12.5,2529456,0.004060446,0.004843491
8/29/2018,2914.040039,2914.040039,14.95,16.2,9.77,12.25,2536789,0.004782074,0.005767957
8/30/2018,2901.129883,2901.129883,15.54,16.69,11.49,13.53,2541395,0.003622696,0.004342424
8/31/2018,2901.52002,2901.52002,15.15,16.43,11.01,12.86,2543092,0.003118982,0.00373154
9/4/2018,2896.719971,2896.719971,15.45,16.59,11.97,13.16,2561463,0.006133601,0.007418303
9/5/2018,2888.600098,2888.600098,15.92,16.93,12.65,13.91,2579199,0.005655144,0.006878936
9/6/2018,2878.050049,2878.050049,16.34,17.26,13.46,14.65,2586017,0.003730782,0.004461174
9/7/2018,2871.679932,2871.679932,16.59,17.47,13.49,14.88,2601087,0.00457696,0.005528766
9/10/2018,2877.129883,2877.129883,16.17,17.15,12.57,14.16,2614920,0.003963668,0.004781487
9/11/2018,2887.889893,2887.889893,15.54,16.64,11,13.22,2621493,0.00202537,0.002425862
9/12/2018,2888.919922,2888.919922,15.32,16.4,10.67,13.14,2629247,0.002395124,0.002871476
9/13/2018,2904.179932,2904.179932,14.77,15.86,10.03,12.37,2665464,0.002496952,0.002995342
9/14/2018,2904.97998,2904.97998,14.37,15.6,9.93,12.07,2682131,0.01107668,0.014757624
9/17/2018,2888.800049,2888.800049,15.28,16.1,13.5,13.68,2689770,0.00467507,0.005491992
9/18/2018,2904.310059,2904.310059,15.04,15.99,11.74,12.79,2689166,0.003095212,0.003617096
9/19/2018,2907.949951,2907.949951,14.65,15.85,11.45,11.75,2703707,0.006857692,0.008179856
9/20/2018,2930.75,2930.75,14.51,15.7,11.04,11.8,2706483,0.005637575,0.006621972
9/21/2018,2929.669922,2929.669922,14.58,15.9,10.63,11.68,2710427,0.002656105,0.003102559
9/24/2018,2919.370117,2919.370117,14.77,15.96,11.63,12.2,2718702,0.003287592,0.003853839
9/25/2018,2915.560059,2915.560059,14.92,16.05,11.76,12.42,2722007,0.002955717,0.003455658
9/26/2018,2905.969971,2905.969971,15.15,16.2,12.7,12.89,2721899,0.002308767,0.002701117
9/27/2018,2914,2914,14.89,16.07,12.09,12.41,2723339,0.004966169,0.005903191
9/28/2018,2913.97998,2913.97998,14.77,15.98,11.17,12.12,2726004,0.005539807,0.006528325
10/1/2018,2924.590088,2924.590088,14.74,15.95,11.19,12,2730908,0.005063083,0.005921061
10/2/2018,2923.429932,2923.429932,14.84,16.03,11.13,12.05,2727097,0.009918133,0.012209482
10/3/2018,2925.51001,2925.51001,14.68,15.96,10.81,11.61,2729265,0.004559082,0.005317475
10/4/2018,2901.610107,2901.610107,15.84,16.7,15.42,14.22,2735676,0.005080953,0.005906884
10/5/2018,2885.570068,2885.570068,16.25,17.14,14.86,14.82,2749574,0.005314409,0.006244731
10/8/2018,2884.429932,2884.429932,16.51,17.36,14.92,15.69,2760649,0.004393975,0.005151971
10/9/2018,2880.340088,2880.340088,16.63,17.4,14.4,15.95,2770076,0.00570679,0.006715817
10/10/2018,2785.679932,2785.679932,20.7,20.31,25.98,22.96,2776614,0.003931346,0.004643868
10/11/2018,2728.370117,2728.370117,21.56,20.88,29.58,24.98,2777173,0.004789823,0.005603161
10/12/2018,2767.129883,2767.129883,19.84,19.87,22.84,21.31,2800605,0.007511178,0.00881202
10/15/2018,2750.790039,2750.790039,20.29,20.27,23.91,21.3,2822179,0.006557987,0.007738322
10/16/2018,2809.919922,2809.919922,17.96,18.58,17.85,17.62,2837063,0.004367477,0.005150722
10/17/2018,2809.209961,2809.209961,18.1,18.64,17.75,17.4,2841861,0.004362136,0.005092302
10/18/2018,2768.780029,2768.780029,19.86,19.93,22.31,20.06,2850065,0.002352505,0.002755454
10/19/2018,2767.780029,2767.780029,19.84,20.03,21.13,19.89,2858352,0.002632777,0.003078751
10/22/2018,2755.879883,2755.879883,19.82,20.01,20.67,19.64,2864478,0.002443551,0.002857164
10/23/2018,2740.689941,2740.689941,20.28,20.29,23.43,20.71,2866310,0.002176465,0.002539537
10/24/2018,2656.100098,2656.100098,22.62,22.04,31.91,25.23,2875173,0.005487341,0.006423116
10/25/2018,2705.570068,2705.570068,22.44,21.84,29.62,24.22,2884969,0.006643335,0.007771421
10/26/2018,2658.689941,2658.689941,22.48,21.97,29.89,24.16,2878424,0.003723699,0.004310365
10/29/2018,2641.25,2641.25,23.06,22.27,31.03,24.7,2878685,0.003688971,0.004299074
10/30/2018,2682.629883,2682.629883,22.23,21.72,28.87,23.35,2874585,0.004094168,0.004763031
10/31/2018,2711.73999,2711.73999,21.15,21,25.16,21.23,2883218,0.003879081,0.004533074
11/1/2018,2740.370117,2740.370117,20.07,20.23,21.54,19.34,2895866,0.004110731,0.004818854
11/2/2018,2723.060059,2723.060059,20.3,20.45,21.17,19.51,2904456,0.003417199,0.004003008
11/5/2018,2738.310059,2738.310059,20.2,20.25,21.63,19.96,2914205,0.003371725,0.003943824
11/6/2018,2755.449951,2755.449951,19.58,19.7,21.62,19.91,2920189,0.01117172,0.015117451
11/7/2018,2813.889893,2813.889893,17.62,18.29,15.54,16.36,2927318,0.01064928,0.013627741
11/8/2018,2806.830078,2806.830078,17.68,18.24,15.56,16.72,2926493,0.006413775,0.007437965
11/9/2018,2781.01001,2781.01001,18.46,18.94,15.63,17.36,2934284,0.003602804,0.004137771
11/12/2018,2726.219971,2726.219971,20.23,20.16,20.69,20.45,2943617,0.003971784,0.004540542
11/13/2018,2722.179932,2722.179932,20.27,20.29,19.38,20.02,2947763,0.001927722,0.002197704
11/14/2018,2701.580078,2701.580078,21.22,21.04,21.39,21.25,2949566,0.002042719,0.002326951
11/15/2018,2730.199951,2730.199951,20.31,20.48,19.5,19.98,2952944,0.00400093,0.004590617
11/16/2018,2736.27002,2736.27002,19.35,19.82,16.35,18.14,2959501,0.003606589,0.004137815
11/19/2018,2690.72998,2690.72998,20.64,20.79,20.43,20.1,2964002,0.00263126,0.003006822
11/20/2018,2641.889893,2641.889893,22.27,22.09,23.63,22.48,2963069,0.002010342,0.002290261
11/21/2018,2649.929932,2649.929932,21.32,21.47,19.86,20.8,2963640,0.002557951,0.002920862
11/23/2018,2632.560059,2632.560059,21.75,21.79,21.42,21.52,2967913,0.002439865,0.002779364
11/26/2018,2673.449951,2673.449951,20.11,20.55,20.04,18.9,2972369,0.001910661,0.00218843
11/27/2018,2682.169922,2682.169922,19.94,20.4,21.33,19.02,2971375,0.003709586,0.00430319
11/28/2018,2743.790039,2743.790039,19.28,19.79,22.06,18.49,2971332,0.002723614,0.003119296
11/29/2018,2737.800049,2737.800049,19.59,19.92,22.13,18.79,2971429,0.002896084,0.003310573
11/30/2018,2760.169922,2760.169922,18.89,19.49,21.46,18.07,2974390,0.002450149,0.002787717
12/3/2018,2790.370117,2790.370117,17.95,18.66,17.21,16.44,2981969,0.006378423,0.00766034
12/4/2018,2700.060059,2700.060059,20.75,20.6,25.1,20.74,2981464,0.00530486,0.006130941
12/6/2018,2695.949951,2695.949951,21.06,20.83,25.11,21.19,2986826,0.003996747,0.004576499
12/7/2018,2633.080078,2633.080078,22.44,21.89,27.42,23.23,2994913,0.004041271,0.004637753
12/10/2018,2637.719971,2637.719971,22.01,21.68,25.53,22.64,3001677,0.003866326,0.00446612
12/11/2018,2636.780029,2636.780029,21.72,21.57,23.49,21.76,3005734,0.003824167,0.004449438
12/12/2018,2651.070068,2651.070068,21.59,21.57,22.86,21.46,3006932,0.005357435,0.006235396
12/13/2018,2650.540039,2650.540039,21.35,21.61,20.57,20.65,3008864,0.005902745,0.006695546
12/14/2018,2599.949951,2599.949951,21.96,22.02,21.47,21.63,3017533,0.003609852,0.004050892
12/17/2018,2545.939941,2545.939941,23.41,23.05,27.07,24.52,3028286,0.004067997,0.004573325
12/18/2018,2546.159912,2546.159912,23.9,23.39,28.36,25.58,3031300,0.002159039,0.00240357
12/19/2018,2506.959961,2506.959961,24.02,23.62,26.65,25.58,3035529,0.003320133,0.00372855
12/20/2018,2467.419922,2467.419922,25.24,24.33,30.42,28.38,3038750,0.003473791,0.003893559
12/21/2018,2416.620117,2416.620117,26.23,24.86,33.74,30.11,3037879,0.002322206,0.002585423
12/24/2018,2351.100098,2351.100098,28.84,26.36,42.4,36.07,3042888,0.002717068,0.00303212
12/26/2018,2467.699951,2467.699951,25.69,24.37,34.71,30.41,3064927,0.007448496,0.008361228
12/27/2018,2488.830078,2488.830078,25.89,24.23,33.88,29.96,3074438,0.003404568,0.003815611
12/28/2018,2485.73999,2485.73999,25.32,23.95,31.02,28.34,3084378,0.006192929,0.00707016
12/31/2018,2506.850098,2506.850098,23.73,22.93,27.35,25.42,3102316,0.005823244,0.006533127
1/2/2019,2510.030029,2510.030029,22.75,22.31,23.02,23.22,3120810,0.005253429,0.005897961
1/3/2019,2447.889893,2447.889893,24.11,23.36,26.96,25.45,3140751,0.008614767,0.009742973
1/4/2019,2531.939941,2531.939941,21.86,21.76,21.27,21.38,3148017,0.003914318,0.004500442
1/7/2019,2549.689941,2549.689941,21.62,21.53,21.68,21.4,3159432,0.007079656,0.007942463
1/8/2019,2574.409912,2574.409912,21.14,21.17,20.57,20.47,3169863,0.006520876,0.007384153
1/9/2019,2584.959961,2584.959961,20.69,20.9,19.18,19.98,3179628,0.004903686,0.005496696
1/10/2019,2596.639893,2596.639893,20.52,20.86,17.88,19.5,3188880,0.007445959,0.008414506
1/11/2019,2596.26001,2596.26001,19.74,20.35,16.1,18.19,3194329,0.003750043,0.004214756
1/14/2019,2582.610107,2582.610107,19.93,20.39,17.57,19.07,3208342,0.006812714,0.007680498
1/15/2019,2610.300049,2610.300049,19.24,19.73,16.84,18.6,3215117,0.003099819,0.003472049
1/16/2019,2616.100098,2616.100098,19.53,19.84,16.73,19.04,3224384,0.005019957,0.005654474
1/17/2019,2635.959961,2635.959961,19.17,19.62,15.75,18.06,3231921,0.002819965,0.003149168
1/18/2019,2670.709961,2670.709961,18.84,19.27,15.22,17.8,3248277,0.005915207,0.006737952
1/22/2019,2632.899902,2632.899902,20.69,20.55,21.57,20.8,3268028,0.006612406,0.007438122
1/23/2019,2638.699951,2638.699951,20.08,20.09,19.36,19.52,3279333,0.004936691,0.005537121
1/24/2019,2642.330078,2642.330078,19.67,19.85,18.09,18.89,3289484.6,0.016030923,0.022337463
1/25/2019,2664.76001,2664.76001,18.82,19.3,16.35,17.42,3299636.2,0.011403533,0.014170893
1/28/2019,2643.850098,2643.850098,19.58,19.68,19.38,18.87,3309787.8,0.009311752,0.011044116
1/29/2019,2640,2640,19.6,19.68,19.85,19.13,3319939.4,0.008105744,0.009381195
1/30/2019,2681.050049,2681.050049,18.68,19.04,17.32,17.66,3330091,0.007315023,0.008342557
1/31/2019,2704.100098,2704.100098,17.88,18.44,15.51,16.57,3331040,0.011920133,0.013660119
2/1/2019,2706.530029,2706.530029,17.59,18.32,14.13,16.14,3341935,0.014644788,0.017754593
2/4/2019,2724.870117,2724.870117,17.19,17.96,13.58,15.73,3370048,0.015582087,0.018605021
2/5/2019,2737.699951,2737.699951,17.07,17.79,13.58,15.57,3374439,0.008067979,0.00911512
2/6/2019,2731.610107,2731.610107,16.9,17.69,12.73,15.38,3365531,0.002555109,0.002769682
2/7/2019,2706.050049,2706.050049,17.52,18.05,14.89,16.37,3388829,0.009696129,0.010723993
2/8/2019,2707.879883,2707.879883,17.26,17.9,13.61,15.72,3393658,0.004017855,0.004395528
2/11/2019,2709.800049,2709.800049,17.22,17.85,14.67,15.97,3409957,0.005407545,0.005936103
2/12/2019,2744.72998,2744.72998,16.82,17.51,13.47,15.43,3417338,0.004583223,0.005033494
2/13/2019,2753.030029,2753.030029,16.96,17.62,13.49,15.65,3421166,0.005128592,0.005616783
2/14/2019,2745.72998,2745.72998,17.32,17.98,14.11,16.22,3428932,0.018597897,0.025370565
2/15/2019,2775.600098,2775.600098,16.48,17.4,12.18,14.91,3431407,0.009481076,0.01060855
2/19/2019,2779.76001,2779.76001,16.45,17.19,13.38,14.88,3441904,0.006970725,0.007677832
2/20/2019,2784.699951,2784.699951,15.82,16.75,12.6,14.02,3449347,0.008125525,0.008951205
2/21/2019,2774.879883,2774.879883,16.16,16.97,13.18,14.46,3456442,0.006288227,0.00695829
2/22/2019,2792.669922,2792.669922,15.46,16.53,11.49,13.51,3463910,0.0058645,0.006575643
2/25/2019,2796.110107,2796.110107,16,16.81,14.06,14.85,3481225,0.009677152,0.010756704
2/26/2019,2793.899902,2793.899902,16.3,17.08,14.2,15.17,3491641,0.005921394,0.006533961
2/27/2019,2792.379883,2792.379883,15.99,16.83,13.14,14.7,3503676,0.005834327,0.006398629
2/28/2019,2784.48999,2784.48999,16.1,16.93,13.18,14.78,3506148,0.009543415,0.010993163
3/1/2019,2803.689941,2803.689941,15.38,16.48,11.33,13.57,3518696,0.009453266,0.010747605
3/4/2019,2792.810059,2792.810059,16.03,16.93,13.4,14.63,3534488,0.013859296,0.016335352
3/5/2019,2789.649902,2789.649902,16.15,16.99,13.36,14.74,3540729,0.006921424,0.007712603
3/6/2019,2771.449951,2771.449951,16.74,17.47,14.99,15.74,3542011,0.005278686,0.005834648
3/7/2019,2748.929932,2748.929932,17.3,17.87,16.15,16.59,3548400,0.003908499,0.00431333
3/8/2019,2743.070068,2743.070068,17.11,17.81,14.63,16.05,3553390,0.0033808,0.003706708
3/11/2019,2783.300049,2783.300049,16.01,17,13.4,14.33,3567252,0.010537787,0.01235688
3/12/2019,2791.52002,2791.52002,15.65,16.74,12.73,13.77,3568147,0.009504948,0.010631646
3/13/2019,2810.919922,2810.919922,15.33,16.46,12.53,13.41,3568123,0.005774625,0.006432563
3/14/2019,2808.47998,2808.47998,15.3,16.45,12.52,13.5,3575290,0.008436362,0.009379259
3/15/2019,2822.47998,2822.47998,14.98,16.24,11.22,12.88,3588698,0.006028837,0.006662712
3/18/2019,2832.939941,2832.939941,15.24,16.36,12.53,13.1,3596675,0.007235711,0.008008735
3/19/2019,2832.570068,2832.570068,15.56,16.61,13.53,13.56,3604656,0.006189947,0.006877235
3/20/2019,2824.22998,2824.22998,15.79,16.78,13.49,13.91,3612493,0.006283809,0.006911428
3/21/2019,2854.879883,2854.879883,15.51,16.5,13.11,13.63,3617625,0.00429793,0.004708443
3/22/2019,2800.709961,2800.709961,17.37,17.78,16.85,16.48,3624213,0.005382616,0.00597986
3/25/2019,2798.360107,2798.360107,17.45,17.83,16.41,16.33,3635350,0.010271195,0.012102875
3/26/2019,2818.459961,2818.459961,16.45,17.28,13.95,14.68,3642690,0.009504353,0.011022923
3/27/2019,2805.370117,2805.370117,16.78,17.56,14.7,15.15,3644412,0.004548976,0.005012772
3/28/2019,2815.439941,2815.439941,16.3,17.25,13.7,14.43,3643789,0.002729124,0.002982709
3/29/2019,2834.399902,2834.399902,15.8,16.89,12.34,13.71,3643914,0.002256237,0.002472663
4/1/2019,2867.189941,2867.189941,15.46,16.53,12.11,13.4,3647085,0.004433818,0.004854389
4/2/2019,2867.23999,2867.23999,15.54,16.63,11.86,13.36,3644965,0.005092944,0.005559961
4/3/2019,2873.399902,2873.399902,15.63,16.6,12.29,13.74,3642093,0.00213512,0.002324469
4/4/2019,2879.389893,2879.389893,15.48,16.56,11.58,13.58,3651334,0.005491274,0.006033323
4/5/2019,2892.73999,2892.73999,15.06,16.28,10.12,12.82,3656300,0.004469453,0.004894729
4/8/2019,2895.77002,2895.77002,15.28,16.38,10.74,13.18,3669550,0.007363642,0.008228359
4/9/2019,2878.199951,2878.199951,15.99,16.9,11.78,14.28,3674323,0.004073014,0.004454255
4/10/2019,2888.209961,2888.209961,15.38,16.49,10.14,13.3,3677763,0.003485857,0.003829669
4/11/2019,2888.320068,2888.320068,15.25,16.43,10.52,13.02,3682535,0.003505818,0.003826279
4/12/2019,2907.409912,2907.409912,14.46,16.04,9.74,12.01,3690290,0.003844287,0.004207899
4/15/2019,2905.580078,2905.580078,14.53,16.09,10.61,12.32,3702397,0.00523137,0.005716176
4/16/2019,2907.060059,2907.060059,14.47,16.06,10.76,12.18,3705484,0.003750805,0.004093279
4/17/2019,2900.449951,2900.449951,14.82,16.29,11,12.6,3705834,0.003864759,0.004212131
4/18/2019,2905.030029,2905.030029,14.57,16.14,9.93,12.09,3712294,0.00527406,0.005763697
4/22/2019,2907.969971,2907.969971,14.72,16.19,11.63,12.42,3730223,0.006877355,0.007536148
4/23/2019,2933.679932,2933.679932,14.54,16,11.64,12.28,3736335,0.004254373,0.004642148
4/24/2019,2927.25,2927.25,15.04,16.28,12.54,13.14,3751506,0.00515865,0.005641636
4/25/2019,2926.169922,2926.169922,15.21,16.44,12.36,13.25,3763238,0.006955299,0.007624667
4/26/2019,2939.879883,2939.879883,14.89,16.2,11.81,12.73,3767428,0.004270869,0.004664697
4/29/2019,2943.030029,2943.030029,15.23,16.46,12.52,13.11,3786463,0.006861183,0.007557386
4/30/2019,2945.830078,2945.830078,15.23,16.43,12.44,13.12,3791788,0.003982546,0.004354911
5/1/2019,2923.72998,2923.72998,16.19,17.09,14.95,14.8,3797692,0.004943016,0.005414465
5/2/2019,2917.52002,2917.52002,16.03,17,13.92,14.42,3796919,0.002773393,0.003017439
5/3/2019,2945.639893,2945.639893,15.07,16.38,10.96,12.87,3801058,0.003176898,0.00347247
5/6/2019,2932.469971,2932.469971,16.4,17.15,15.45,15.44,3810402,0.003926083,0.004287589
