Date,spx_Close,spx_Adj Close,vix_3m_Close,vix_6m_Close,vix_9d_Close,vix_cur_Close
2017-10-06,2549.330078,2549.330078,12.44,14.59,7.88,9.65
2017-10-09,2544.72998,2544.72998,12.73,14.94,9.34,10.33
2017-10-10,2550.639893,2550.639893,12.47,14.82,8.72,10.08
2017-10-11,2555.23999,2555.23999,12.24,14.66,8.32,9.85
2017-10-12,2550.929932,2550.929932,12.26,14.72,8.34,9.91
2017-10-13,2553.169922,2553.169922,11.98,14.52,8.03,9.61
2017-10-16,2557.639893,2557.639893,11.94,14.48,8.46,9.91
2017-10-17,2559.360107,2559.360107,12.05,14.54,8.69,10.31
2017-10-18,2561.26001,2561.26001,11.92,14.48,8.37,10.07
2017-10-19,2562.100098,2562.100098,11.96,14.48,8.88,10.05
2017-10-20,2575.209961,2575.209961,11.85,14.35,8.41,9.97
2017-10-23,2564.97998,2564.97998,12.55,14.85,10.77,11.07
2017-10-24,2569.129883,2569.129883,12.67,14.79,10.48,11.16
2017-10-25,2557.149902,2557.149902,12.95,15.0,11.09,11.23
2017-10-26,2560.399902,2560.399902,12.93,14.94,10.69,11.3
2017-10-27,2581.070068,2581.070068,12.23,14.48,8.61,9.8
2017-10-30,2572.830078,2572.830078,12.57,14.75,9.81,10.5
2017-10-31,2575.26001,2575.26001,12.38,14.6,9.32,10.18
2017-11-01,2579.360107,2579.360107,12.57,14.75,9.29,10.2
2017-11-02,2579.850098,2579.850098,12.68,14.9,8.54,9.93
2017-11-03,2587.840088,2587.840088,12.42,14.81,7.84,9.14
2017-11-06,2591.129883,2591.129883,12.57,14.87,8.09,9.4
2017-11-07,2590.639893,2590.639893,12.76,15.12,8.83,9.89
2017-11-08,2594.379883,2594.379883,12.88,15.21,8.28,9.78
2017-11-09,2584.6201170000004,2584.6201170000004,13.14,15.43,9.65,10.5
2017-11-10,2582.300049,2582.300049,13.61,15.91,10.31,11.29
2017-11-13,2584.840088,2584.840088,13.75,15.91,9.84,11.5
2017-11-14,2578.8701170000004,2578.8701170000004,13.93,16.15,9.73,11.59
2017-11-15,2564.6201170000004,2564.6201170000004,14.66,16.72,11.73,13.13
2017-11-16,2585.639893,2585.639893,13.96,16.06,8.74,11.76
2017-11-17,2578.850098,2578.850098,13.8,15.98,8.49,11.43
2017-11-20,2582.139893,2582.139893,13.28,15.51,8.6,10.65
2017-11-21,2599.030029,2599.030029,12.55,14.91,7.97,9.73
2017-11-22,2597.080078,2597.080078,12.44,14.85,7.87,9.88
2017-11-24,2602.419922,2602.419922,12.42,14.8,7.87,9.67
2017-11-27,2601.419922,2601.419922,12.57,14.87,9.0,9.87
2017-11-28,2627.040039,2627.040039,12.27,14.63,9.18,10.03
2017-11-29,2626.070068,2626.070068,12.82,15.17,10.16,10.7
2017-11-30,2647.580078,2647.580078,13.04,15.15,11.38,11.28
2017-12-01,2642.219971,2642.219971,13.28,15.3,11.98,11.43
2017-12-04,2639.439941,2639.439941,13.55,15.27,12.21,11.68
2017-12-05,2629.570068,2629.570068,13.54,15.37,11.11,11.33
2017-12-06,2629.27002,2629.27002,13.45,15.3,10.9,11.02
2017-12-07,2636.97998,2636.97998,12.93,14.97,9.51,10.16
2017-12-08,2651.5,2651.5,12.46,14.61,8.44,9.58
2017-12-11,2659.98999,2659.98999,12.28,14.44,8.79,9.34
2017-12-12,2664.110107,2664.110107,12.48,14.59,9.24,9.92
2017-12-13,2662.850098,2662.850098,12.5,14.71,9.35,10.18
2017-12-14,2652.01001,2652.01001,12.8,14.76,9.87,10.49
2017-12-15,2675.810059,2675.810059,12.08,14.38,8.25,9.42
2017-12-18,2690.159912,2690.159912,12.07,14.28,8.05,9.53
2017-12-19,2681.469971,2681.469971,12.51,14.57,9.03,10.03
2017-12-20,2679.25,2679.25,12.37,14.44,8.34,9.72
2017-12-21,2684.570068,2684.570068,12.35,14.46,7.63,9.62
2017-12-22,2683.340088,2683.340088,12.49,14.66,7.51,9.9
2017-12-26,2680.5,2680.5,12.62,14.82,8.48,10.25
2017-12-27,2682.6201170000004,2682.6201170000004,12.65,14.74,9.71,10.47
2017-12-28,2687.540039,2687.540039,12.76,14.91,9.27,10.18
2017-12-29,2673.610107,2673.610107,13.09,15.11,10.42,11.04
2018-01-02,2695.810059,2695.810059,12.61,14.72,8.54,9.77
2018-01-03,2713.060059,2713.060059,12.32,14.41,7.85,9.15
2018-01-04,2723.98999,2723.98999,12.24,14.38,7.73,9.22
2018-01-05,2743.149902,2743.149902,12.06,14.19,7.7,9.22
2018-01-08,2747.709961,2747.709961,12.15,14.21,7.9,9.52
2018-01-09,2751.290039,2751.290039,12.41,14.32,8.35,10.08
2018-01-10,2748.22998,2748.22998,12.36,14.31,7.85,9.82
2018-01-11,2767.560059,2767.560059,12.16,14.11,7.84,9.88
2018-01-12,2786.23999,2786.23999,12.2,14.18,8.68,10.16
2018-01-16,2776.419922,2776.419922,13.23,14.99,11.25,11.66
2018-01-17,2802.560059,2802.560059,13.25,14.88,11.69,11.91
2018-01-18,2798.030029,2798.030029,13.58,15.15,12.37,12.22
2018-01-19,2810.300049,2810.300049,13.04,14.86,10.41,11.27
2018-01-22,2832.969971,2832.969971,12.99,14.84,10.86,11.03
2018-01-23,2839.129883,2839.129883,13.22,14.94,11.02,11.1
2018-01-24,2837.540039,2837.540039,13.53,15.25,11.45,11.47
2018-01-25,2839.25,2839.25,13.68,15.39,11.64,11.58
2018-01-26,2872.8701170000004,2872.8701170000004,13.46,15.11,10.46,11.08
2018-01-29,2853.530029,2853.530029,14.99,16.14,14.91,13.84
2018-01-30,2822.429932,2822.429932,15.83,16.78,16.2,14.79
2018-01-31,2823.810059,2823.810059,14.9,16.06,13.86,13.54
2018-02-01,2821.97998,2821.97998,14.72,15.9,13.86,13.47
2018-02-02,2762.129883,2762.129883,17.03,17.49,18.86,17.31
2018-02-05,2648.939941,2648.939941,28.13,24.55,59.34,37.32
2018-02-06,2695.139893,2695.139893,23.75,21.54,39.46,29.98
2018-02-07,2681.659912,2681.659912,23.03,21.76,32.86,27.73
2018-02-08,2581.0,2581.0,27.33,24.89,41.44,33.46
2018-02-09,2619.550049,2619.550049,24.92,23.18,31.64,29.06
2018-02-12,2656.0,2656.0,22.86,22.08,26.83,25.61
2018-02-13,2662.939941,2662.939941,22.65,21.67,25.29,24.97
2018-02-14,2698.629883,2698.629883,19.34,19.75,18.73,19.26
2018-02-15,2731.199951,2731.199951,19.08,19.4,18.58,19.13
2018-02-16,2732.219971,2732.219971,19.17,19.48,18.68,19.46
2018-02-20,2716.26001,2716.26001,20.01,20.04,20.64,20.6
2018-02-21,2701.330078,2701.330078,20.03,20.14,20.01,20.02
2018-02-22,2703.959961,2703.959961,19.06,19.36,18.13,18.72
2018-02-23,2747.300049,2747.300049,17.5,18.21,14.98,16.49
2018-02-26,2779.600098,2779.600098,16.92,17.6,15.16,15.8
2018-02-27,2744.280029,2744.280029,19.02,19.26,18.12,18.59
2018-02-28,2713.830078,2713.830078,19.89,19.99,19.19,19.85
2018-03-01,2677.669922,2677.669922,21.42,21.1,23.89,22.47
2018-03-02,2691.25,2691.25,19.86,19.97,18.87,19.59
2018-03-05,2720.939941,2720.939941,19.21,19.52,18.26,18.73
2018-03-06,2728.1201170000004,2728.1201170000004,19.24,19.6,17.23,18.36
2018-03-07,2726.800049,2726.800049,18.84,19.44,16.71,17.76
2018-03-08,2738.969971,2738.969971,18.18,18.88,15.86,16.54
2018-03-09,2786.570068,2786.570068,17.01,17.95,13.53,14.64
2018-03-12,2783.02002,2783.02002,17.8,18.65,15.24,15.78
2018-03-13,2765.310059,2765.310059,18.05,18.86,15.36,16.35
2018-03-14,2749.47998,2749.47998,18.78,19.4,17.28,17.23
2018-03-15,2747.330078,2747.330078,18.21,19.11,15.96,16.59
2018-03-16,2752.01001,2752.01001,17.74,18.69,14.93,15.8
2018-03-19,2712.919922,2712.919922,19.38,19.7,21.95,19.02
2018-03-20,2716.939941,2716.939941,18.88,19.54,19.7,18.2
2018-03-21,2711.929932,2711.929932,18.71,19.49,18.52,17.86
2018-03-22,2643.689941,2643.689941,21.66,21.44,26.31,23.34
2018-03-23,2588.26001,2588.26001,22.79,22.86,28.22,24.87
2018-03-26,2658.550049,2658.550049,20.7,20.9,22.28,21.03
2018-03-27,2612.6201170000004,2612.6201170000004,21.94,22.0,22.95,22.5
2018-03-28,2605.0,2605.0,22.31,22.29,24.94,22.87
2018-03-29,2640.8701170000004,2640.8701170000004,20.55,21.05,20.57,19.97
2018-04-02,2581.879883,2581.879883,22.57,22.33,27.31,23.62
2018-04-03,2614.449951,2614.449951,21.02,21.26,23.48,21.1
2018-04-04,2644.689941,2644.689941,20.42,20.85,21.95,20.06
2018-04-05,2662.840088,2662.840088,19.61,20.13,19.93,18.94
2018-04-06,2604.469971,2604.469971,21.2,21.41,23.06,21.49
2018-04-09,2613.159912,2613.159912,21.23,21.29,23.83,21.77
2018-04-10,2656.8701170000004,2656.8701170000004,20.4,20.75,20.92,20.47
2018-04-11,2642.189941,2642.189941,20.37,20.8,20.37,20.24
2018-04-12,2663.98999,2663.98999,19.28,19.98,17.82,18.49
2018-04-13,2656.300049,2656.300049,18.55,19.35,16.36,17.41
2018-04-16,2677.840088,2677.840088,17.82,18.77,16.57,16.56
2018-04-17,2706.389893,2706.389893,16.8,18.03,15.35,15.25
2018-04-18,2708.639893,2708.639893,16.8,17.93,14.64,15.6
2018-04-19,2693.129883,2693.129883,17.12,18.21,15.5,15.96
2018-04-20,2670.139893,2670.139893,17.72,18.65,16.23,16.88
2018-04-23,2670.290039,2670.290039,17.35,18.38,16.44,16.34
2018-04-24,2634.560059,2634.560059,18.23,19.0,19.17,18.02
2018-04-25,2639.399902,2639.399902,18.23,18.99,18.71,17.84
2018-04-26,2666.939941,2666.939941,17.29,18.29,16.01,16.24
2018-04-27,2669.909912,2669.909912,17.08,18.22,14.44,15.41
2018-04-30,2648.050049,2648.050049,17.34,18.33,16.45,15.93
2018-05-01,2654.800049,2654.800049,16.91,18.08,15.7,15.49
2018-05-02,2635.669922,2635.669922,17.26,18.32,16.53,15.97
2018-05-03,2629.72998,2629.72998,17.03,18.16,15.75,15.9
2018-05-04,2663.419922,2663.419922,16.65,17.84,13.86,14.77
2018-05-07,2672.629883,2672.629883,16.65,17.89,14.22,14.75
2018-05-08,2671.919922,2671.919922,16.48,17.76,13.98,14.71
2018-05-09,2697.790039,2697.790039,15.78,17.27,12.13,13.42
2018-05-10,2723.070068,2723.070068,15.24,16.83,12.43,13.23
2018-05-11,2727.719971,2727.719971,14.82,16.57,11.24,12.65
2018-05-14,2730.129883,2730.129883,14.53,16.26,11.92,12.93
2018-05-15,2711.449951,2711.449951,15.79,17.05,14.29,14.63
2018-05-16,2722.459961,2722.459961,15.14,16.6,12.36,13.42
2018-05-17,2720.129883,2720.129883,15.02,16.63,12.02,13.43
2018-05-18,2712.969971,2712.969971,15.19,16.79,11.48,13.42
2018-05-21,2733.01001,2733.01001,14.69,16.28,11.37,13.08
2018-05-22,2724.439941,2724.439941,14.88,16.4,10.92,13.22
2018-05-23,2733.290039,2733.290039,14.48,16.19,10.06,12.58
2018-05-24,2727.76001,2727.76001,14.43,16.16,10.33,12.53
2018-05-25,2721.330078,2721.330078,14.83,16.43,11.46,13.22
2018-05-29,2689.860107,2689.860107,17.13,17.94,17.24,17.02
2018-05-30,2724.01001,2724.01001,16.0,17.26,13.26,14.94
2018-05-31,2705.27002,2705.27002,16.33,17.54,14.12,15.43
2018-06-01,2734.6201170000004,2734.6201170000004,15.27,16.81,11.44,13.46
2018-06-04,2746.8701170000004,2746.8701170000004,14.9,16.47,12.02,12.74
2018-06-05,2748.800049,2748.800049,14.72,16.31,11.68,12.4
2018-06-06,2772.350098,2772.350098,14.19,15.97,11.03,11.64
2018-06-07,2770.3701170000004,2770.3701170000004,14.43,16.06,11.9,12.13
2018-06-08,2779.030029,2779.030029,14.6,16.13,11.56,12.18
2018-06-11,2782.0,2782.0,14.55,16.12,12.53,12.35
2018-06-12,2786.850098,2786.850098,14.59,16.17,12.03,12.34
2018-06-13,2775.629883,2775.629883,14.92,16.43,12.66,12.94
2018-06-14,2782.48999,2782.48999,14.4,16.09,11.04,12.12
2018-06-15,2779.659912,2779.659912,14.42,16.32,10.84,11.98
2018-06-18,2773.75,2773.75,14.48,16.35,11.69,12.31
2018-06-19,2762.590088,2762.590088,15.17,16.89,12.97,13.35
2018-06-20,2767.320068,2767.320068,14.79,16.52,12.16,12.79
2018-06-21,2749.76001,2749.76001,15.87,17.2,14.56,14.64
2018-06-22,2754.879883,2754.879883,15.5,16.92,12.16,13.77
2018-06-25,2717.070068,2717.070068,17.52,18.27,17.68,17.33
2018-06-26,2723.060059,2723.060059,16.87,17.79,15.16,15.92
2018-06-27,2699.629883,2699.629883,18.05,18.66,17.91,17.91
2018-06-28,2716.310059,2716.310059,17.52,18.29,15.83,16.85
2018-06-29,2718.3701170000004,2718.3701170000004,17.14,18.09,14.93,16.09
2018-07-02,2726.709961,2726.709961,16.95,17.97,14.42,15.6
2018-07-03,2713.219971,2713.219971,17.35,18.23,15.17,16.14
2018-07-05,2736.610107,2736.610107,16.53,17.63,14.14,14.97
2018-07-06,2759.820068,2759.820068,15.71,17.07,11.49,13.37
2018-07-09,2784.169922,2784.169922,14.87,16.29,10.79,12.69
2018-07-10,2793.840088,2793.840088,14.71,16.11,10.66,12.64
2018-07-11,2774.02002,2774.02002,15.38,16.54,11.8,13.63
2018-07-12,2798.290039,2798.290039,14.76,16.1,10.6,12.58
2018-07-13,2801.310059,2801.310059,14.54,15.9,10.07,12.18
2018-07-16,2798.429932,2798.429932,14.85,16.1,11.5,12.83
2018-07-17,2809.550049,2809.550049,14.4,15.83,10.56,12.06
2018-07-18,2815.6201170000004,2815.6201170000004,14.39,15.88,10.03,12.1
2018-07-19,2804.48999,2804.48999,14.97,16.22,11.15,12.87
2018-07-20,2801.830078,2801.830078,15.08,16.41,11.01,12.86
2018-07-23,2806.97998,2806.97998,14.86,16.24,11.34,12.62
2018-07-24,2820.399902,2820.399902,14.7,16.09,11.15,12.41
2018-07-25,2846.070068,2846.070068,14.55,15.89,11.27,12.29
2018-07-26,2837.439941,2837.439941,14.4,15.87,11.07,12.14
2018-07-27,2818.820068,2818.820068,15.0,16.22,11.59,13.03
2018-07-30,2802.600098,2802.600098,15.66,16.68,13.57,14.26
2018-07-31,2816.290039,2816.290039,14.87,16.21,11.64,12.83
2018-08-01,2813.360107,2813.360107,15.22,16.41,12.29,13.15
2018-08-02,2827.219971,2827.219971,14.76,16.08,10.51,12.19
2018-08-03,2840.350098,2840.350098,14.49,15.9,9.58,11.64
2018-08-06,2850.399902,2850.399902,14.23,15.68,9.74,11.27
2018-08-07,2858.449951,2858.449951,13.93,15.41,9.13,10.93
2018-08-08,2857.699951,2857.699951,13.96,15.45,8.86,10.85
2018-08-09,2853.580078,2853.580078,14.13,15.54,9.46,11.27
2018-08-10,2833.280029,2833.280029,15.22,16.29,13.09,13.16
2018-08-13,2821.929932,2821.929932,16.21,16.97,15.34,14.78
2018-08-14,2839.959961,2839.959961,15.35,16.39,12.62,13.31
2018-08-15,2818.3701170000004,2818.3701170000004,16.19,16.94,15.01,14.64
2018-08-16,2840.689941,2840.689941,15.51,16.47,12.92,13.45
2018-08-17,2850.129883,2850.129883,15.17,16.26,11.57,12.64
2018-08-20,2857.050049,2857.050049,15.0,16.15,11.42,12.49
2018-08-21,2862.959961,2862.959961,15.19,16.33,11.55,12.86
2018-08-22,2861.820068,2861.820068,15.08,16.25,10.77,12.25
2018-08-23,2856.97998,2856.97998,15.06,16.28,10.8,12.41
2018-08-24,2874.689941,2874.689941,14.82,16.07,10.17,11.99
2018-08-27,2896.73999,2896.73999,14.79,16.0,10.23,12.16
2018-08-28,2897.52002,2897.52002,15.11,16.25,10.2,12.5
2018-08-29,2914.040039,2914.040039,14.95,16.2,9.77,12.25
2018-08-30,2901.129883,2901.129883,15.54,16.69,11.49,13.53
2018-08-31,2901.52002,2901.52002,15.15,16.43,11.01,12.86
2018-09-04,2896.719971,2896.719971,15.45,16.59,11.97,13.16
2018-09-05,2888.600098,2888.600098,15.92,16.93,12.65,13.91
2018-09-06,2878.050049,2878.050049,16.34,17.26,13.46,14.65
2018-09-07,2871.679932,2871.679932,16.59,17.47,13.49,14.88
2018-09-10,2877.129883,2877.129883,16.17,17.15,12.57,14.16
2018-09-11,2887.889893,2887.889893,15.54,16.64,11.0,13.22
2018-09-12,2888.919922,2888.919922,15.32,16.4,10.67,13.14
2018-09-13,2904.179932,2904.179932,14.77,15.86,10.03,12.37
2018-09-14,2904.97998,2904.97998,14.37,15.6,9.93,12.07
2018-09-17,2888.800049,2888.800049,15.28,16.1,13.5,13.68
2018-09-18,2904.310059,2904.310059,15.04,15.99,11.74,12.79
2018-09-19,2907.949951,2907.949951,14.65,15.85,11.45,11.75
2018-09-20,2930.75,2930.75,14.51,15.7,11.04,11.8
2018-09-21,2929.669922,2929.669922,14.58,15.9,10.63,11.68
2018-09-24,2919.3701170000004,2919.3701170000004,14.77,15.96,11.63,12.2
2018-09-25,2915.560059,2915.560059,14.92,16.05,11.76,12.42
2018-09-26,2905.969971,2905.969971,15.15,16.2,12.7,12.89
2018-09-27,2914.0,2914.0,14.89,16.07,12.09,12.41
2018-09-28,2913.97998,2913.97998,14.77,15.98,11.17,12.12
2018-10-01,2924.590088,2924.590088,14.74,15.95,11.19,12.0
2018-10-02,2923.429932,2923.429932,14.84,16.03,11.13,12.05
2018-10-03,2925.51001,2925.51001,14.68,15.96,10.81,11.61
2018-10-04,2901.610107,2901.610107,15.84,16.7,15.42,14.22
2018-10-05,2885.570068,2885.570068,16.25,17.14,14.86,14.82
2018-10-08,2884.429932,2884.429932,16.51,17.36,14.92,15.69
2018-10-09,2880.340088,2880.340088,16.63,17.4,14.4,15.95
2018-10-10,2785.679932,2785.679932,20.7,20.31,25.98,22.96
2018-10-11,2728.3701170000004,2728.3701170000004,21.56,20.88,29.58,24.98
2018-10-12,2767.129883,2767.129883,19.84,19.87,22.84,21.31
2018-10-15,2750.790039,2750.790039,20.29,20.27,23.91,21.3
2018-10-16,2809.919922,2809.919922,17.96,18.58,17.85,17.62
2018-10-17,2809.209961,2809.209961,18.1,18.64,17.75,17.4
2018-10-18,2768.780029,2768.780029,19.86,19.93,22.31,20.06
2018-10-19,2767.780029,2767.780029,19.84,20.03,21.13,19.89
2018-10-22,2755.879883,2755.879883,19.82,20.01,20.67,19.64
2018-10-23,2740.689941,2740.689941,20.28,20.29,23.43,20.71
2018-10-24,2656.100098,2656.100098,22.62,22.04,31.91,25.23
2018-10-25,2705.570068,2705.570068,22.44,21.84,29.62,24.22
2018-10-26,2658.689941,2658.689941,22.48,21.97,29.89,24.16
2018-10-29,2641.25,2641.25,23.06,22.27,31.03,24.7
2018-10-30,2682.629883,2682.629883,22.23,21.72,28.87,23.35
2018-10-31,2711.73999,2711.73999,21.15,21.0,25.16,21.23
2018-11-01,2740.3701170000004,2740.3701170000004,20.07,20.23,21.54,19.34
2018-11-02,2723.060059,2723.060059,20.3,20.45,21.17,19.51
2018-11-05,2738.310059,2738.310059,20.2,20.25,21.63,19.96
2018-11-06,2755.449951,2755.449951,19.58,19.7,21.62,19.91
2018-11-07,2813.889893,2813.889893,17.62,18.29,15.54,16.36
2018-11-08,2806.830078,2806.830078,17.68,18.24,15.56,16.72
2018-11-09,2781.01001,2781.01001,18.46,18.94,15.63,17.36
2018-11-12,2726.219971,2726.219971,20.23,20.16,20.69,20.45
2018-11-13,2722.179932,2722.179932,20.27,20.29,19.38,20.02
2018-11-14,2701.580078,2701.580078,21.22,21.04,21.39,21.25
2018-11-15,2730.199951,2730.199951,20.31,20.48,19.5,19.98
2018-11-16,2736.27002,2736.27002,19.35,19.82,16.35,18.14
2018-11-19,2690.72998,2690.72998,20.64,20.79,20.43,20.1
2018-11-20,2641.889893,2641.889893,22.27,22.09,23.63,22.48
2018-11-21,2649.929932,2649.929932,21.32,21.47,19.86,20.8
2018-11-23,2632.560059,2632.560059,21.75,21.79,21.42,21.52
2018-11-26,2673.449951,2673.449951,20.11,20.55,20.04,18.9
2018-11-27,2682.169922,2682.169922,19.94,20.4,21.33,19.02
2018-11-28,2743.790039,2743.790039,19.28,19.79,22.06,18.49
2018-11-29,2737.800049,2737.800049,19.59,19.92,22.13,18.79
2018-11-30,2760.169922,2760.169922,18.89,19.49,21.46,18.07
2018-12-03,2790.3701170000004,2790.3701170000004,17.95,18.66,17.21,16.44
2018-12-04,2700.060059,2700.060059,20.75,20.6,25.1,20.74
2018-12-06,2695.949951,2695.949951,21.06,20.83,25.11,21.19
2018-12-07,2633.080078,2633.080078,22.44,21.89,27.42,23.23
2018-12-10,2637.719971,2637.719971,22.01,21.68,25.53,22.64
2018-12-11,2636.780029,2636.780029,21.72,21.57,23.49,21.76
2018-12-12,2651.070068,2651.070068,21.59,21.57,22.86,21.46
2018-12-13,2650.540039,2650.540039,21.35,21.61,20.57,20.65
2018-12-14,2599.949951,2599.949951,21.96,22.02,21.47,21.63
2018-12-17,2545.939941,2545.939941,23.41,23.05,27.07,24.52
2018-12-18,2546.159912,2546.159912,23.9,23.39,28.36,25.58
2018-12-19,2506.959961,2506.959961,24.02,23.62,26.65,25.58
2018-12-20,2467.419922,2467.419922,25.24,24.33,30.42,28.38
2018-12-21,2416.6201170000004,2416.6201170000004,26.23,24.86,33.74,30.11
2018-12-24,2351.100098,2351.100098,28.84,26.36,42.4,36.07
2018-12-26,2467.699951,2467.699951,25.69,24.37,34.71,30.41
2018-12-27,2488.830078,2488.830078,25.89,24.23,33.88,29.96
2018-12-28,2485.73999,2485.73999,25.32,23.95,31.02,28.34
2018-12-31,2506.850098,2506.850098,23.73,22.93,27.35,25.42
2019-01-02,2510.030029,2510.030029,22.75,22.31,23.02,23.22
2019-01-03,2447.889893,2447.889893,24.11,23.36,26.96,25.45
2019-01-04,2531.939941,2531.939941,21.86,21.76,21.27,21.38
2019-01-07,2549.689941,2549.689941,21.62,21.53,21.68,21.4
2019-01-08,2574.409912,2574.409912,21.14,21.17,20.57,20.47
2019-01-09,2584.959961,2584.959961,20.69,20.9,19.18,19.98
2019-01-10,2596.639893,2596.639893,20.52,20.86,17.88,19.5
2019-01-11,2596.26001,2596.26001,19.74,20.35,16.1,18.19
2019-01-14,2582.610107,2582.610107,19.93,20.39,17.57,19.07
2019-01-15,2610.300049,2610.300049,19.24,19.73,16.84,18.6
2019-01-16,2616.100098,2616.100098,19.53,19.84,16.73,19.04
2019-01-17,2635.959961,2635.959961,19.17,19.62,15.75,18.06
2019-01-18,2670.709961,2670.709961,18.84,19.27,15.22,17.8
2019-01-22,2632.899902,2632.899902,20.69,20.55,21.57,20.8
2019-01-23,2638.699951,2638.699951,20.08,20.09,19.36,19.52
2019-01-24,2642.330078,2642.330078,19.67,19.85,18.09,18.89
2019-01-25,2664.76001,2664.76001,18.82,19.3,16.35,17.42
2019-01-28,2643.850098,2643.850098,19.58,19.68,19.38,18.87
2019-01-29,2640.0,2640.0,19.6,19.68,19.85,19.13
2019-01-30,2681.050049,2681.050049,18.68,19.04,17.32,17.66
2019-01-31,2704.100098,2704.100098,17.88,18.44,15.51,16.57
2019-02-01,2706.530029,2706.530029,17.59,18.32,14.13,16.14
2019-02-04,2724.8701170000004,2724.8701170000004,17.19,17.96,13.58,15.73
2019-02-05,2737.699951,2737.699951,17.07,17.79,13.58,15.57
2019-02-06,2731.610107,2731.610107,16.9,17.69,12.73,15.38
2019-02-07,2706.050049,2706.050049,17.52,18.05,14.89,16.37
2019-02-08,2707.879883,2707.879883,17.26,17.9,13.61,15.72
2019-02-11,2709.800049,2709.800049,17.22,17.85,14.67,15.97
2019-02-12,2744.72998,2744.72998,16.82,17.51,13.47,15.43
2019-02-13,2753.030029,2753.030029,16.96,17.62,13.49,15.65
2019-02-14,2745.72998,2745.72998,17.32,17.98,14.11,16.22
2019-02-15,2775.600098,2775.600098,16.48,17.4,12.18,14.91
2019-02-19,2779.76001,2779.76001,16.45,17.19,13.38,14.88
2019-02-20,2784.699951,2784.699951,15.82,16.75,12.6,14.02
2019-02-21,2774.879883,2774.879883,16.16,16.97,13.18,14.46
2019-02-22,2792.669922,2792.669922,15.46,16.53,11.49,13.51
2019-02-25,2796.110107,2796.110107,16.0,16.81,14.06,14.85
2019-02-26,2793.899902,2793.899902,16.3,17.08,14.2,15.17
2019-02-27,2792.379883,2792.379883,15.99,16.83,13.14,14.7
2019-02-28,2784.48999,2784.48999,16.1,16.93,13.18,14.78
2019-03-01,2803.689941,2803.689941,15.38,16.48,11.33,13.57
2019-03-04,2792.810059,2792.810059,16.03,16.93,13.4,14.63
2019-03-05,2789.649902,2789.649902,16.15,16.99,13.36,14.74
2019-03-06,2771.449951,2771.449951,16.74,17.47,14.99,15.74
2019-03-07,2748.929932,2748.929932,17.3,17.87,16.15,16.59
2019-03-08,2743.070068,2743.070068,17.11,17.81,14.63,16.05
2019-03-11,2783.300049,2783.300049,16.01,17.0,13.4,14.33
2019-03-12,2791.52002,2791.52002,15.65,16.74,12.73,13.77
2019-03-13,2810.919922,2810.919922,15.33,16.46,12.53,13.41
2019-03-14,2808.47998,2808.47998,15.3,16.45,12.52,13.5
2019-03-15,2822.47998,2822.47998,14.98,16.24,11.22,12.88
2019-03-18,2832.939941,2832.939941,15.24,16.36,12.53,13.1
2019-03-19,2832.570068,2832.570068,15.56,16.61,13.53,13.56
2019-03-20,2824.22998,2824.22998,15.79,16.78,13.49,13.91
2019-03-21,2854.879883,2854.879883,15.51,16.5,13.11,13.63
2019-03-22,2800.709961,2800.709961,17.37,17.78,16.85,16.48
2019-03-25,2798.360107,2798.360107,17.45,17.83,16.41,16.33
2019-03-26,2818.459961,2818.459961,16.45,17.28,13.95,14.68
2019-03-27,2805.3701170000004,2805.3701170000004,16.78,17.56,14.7,15.15
2019-03-28,2815.439941,2815.439941,16.3,17.25,13.7,14.43
2019-03-29,2834.399902,2834.399902,15.8,16.89,12.34,13.71
2019-04-01,2867.189941,2867.189941,15.46,16.53,12.11,13.4
2019-04-02,2867.23999,2867.23999,15.54,16.63,11.86,13.36
2019-04-03,2873.399902,2873.399902,15.63,16.6,12.29,13.74
2019-04-04,2879.389893,2879.389893,15.48,16.56,11.58,13.58
2019-04-05,2892.73999,2892.73999,15.06,16.28,10.12,12.82
2019-04-08,2895.77002,2895.77002,15.28,16.38,10.74,13.18
2019-04-09,2878.199951,2878.199951,15.99,16.9,11.78,14.28
2019-04-10,2888.209961,2888.209961,15.38,16.49,10.14,13.3
2019-04-11,2888.320068,2888.320068,15.25,16.43,10.52,13.02
2019-04-12,2907.409912,2907.409912,14.46,16.04,9.74,12.01
2019-04-15,2905.580078,2905.580078,14.53,16.09,10.61,12.32
2019-04-16,2907.060059,2907.060059,14.47,16.06,10.76,12.18
2019-04-17,2900.449951,2900.449951,14.82,16.29,11.0,12.6
2019-04-18,2905.030029,2905.030029,14.57,16.14,9.93,12.09
2019-04-22,2907.969971,2907.969971,14.72,16.19,11.63,12.42
2019-04-23,2933.679932,2933.679932,14.54,16.0,11.64,12.28
2019-04-24,2927.25,2927.25,15.04,16.28,12.54,13.14
2019-04-25,2926.169922,2926.169922,15.21,16.44,12.36,13.25
2019-04-26,2939.879883,2939.879883,14.89,16.2,11.81,12.73
2019-04-29,2943.030029,2943.030029,15.23,16.46,12.52,13.11
2019-04-30,2945.830078,2945.830078,15.23,16.43,12.44,13.12
2019-05-01,2923.72998,2923.72998,16.19,17.09,14.95,14.8
2019-05-02,2917.52002,2917.52002,16.03,17.0,13.92,14.42
2019-05-03,2945.639893,2945.639893,15.07,16.38,10.96,12.87
